"lit_prev","crates","cluster","LP","pig_prev"
"24877",0.614613333333333,30,1,"TLP",0.6
"24878",0.66454,30,1,"TLP",0.65
"24879",0.714986666666667,30,1,"TLP",0.7
"24880",0.764913333333333,30,1,"TLP",0.75
"24881",0.814206666666667,30,1,"TLP",0.8
"24882",0.86404,30,1,"TLP",0.85
"24883",0.915126666666667,30,1,"TLP",0.9
"24884",0.96414,30,1,"TLP",0.95
"24885",1,30,1,"TLP",1
"24886",0.102317857142857,56,0.01,"TLP",0.01
"24887",0.417114285714286,56,0.01,"TLP",0.05
"24888",0.648267857142857,56,0.01,"TLP",0.1
"24889",0.781864285714286,56,0.01,"TLP",0.15
"24890",0.860478571428571,56,0.01,"TLP",0.2
"24891",0.909903571428571,56,0.01,"TLP",0.25
"24892",0.939896428571429,56,0.01,"TLP",0.3
"24893",0.959764285714286,56,0.01,"TLP",0.35
"24894",0.972092857142857,56,0.01,"TLP",0.4
"24895",0.980392857142857,56,0.01,"TLP",0.45
"24896",0.986778571428571,56,0.01,"TLP",0.5
"24897",0.990446428571429,56,0.01,"TLP",0.55
"24898",0.993521428571429,56,0.01,"TLP",0.6
"24899",0.995617857142857,56,0.01,"TLP",0.65
"24900",0.99695,56,0.01,"TLP",0.7
"24901",0.9982,56,0.01,"TLP",0.75
"24902",0.998764285714286,56,0.01,"TLP",0.8
"24903",0.9994,56,0.01,"TLP",0.85
"24904",0.999692857142857,56,0.01,"TLP",0.9
"24905",0.999857142857143,56,0.01,"TLP",0.95
"24906",0.999946428571429,56,0.01,"TLP",1
"24907",0.0811071428571428,56,0.2,"TLP",0.01
"24908",0.19275,56,0.2,"TLP",0.05
"24909",0.251814285714286,56,0.2,"TLP",0.1
"24910",0.301660714285714,56,0.2,"TLP",0.15
"24911",0.3502,56,0.2,"TLP",0.2
"24912",0.399167857142857,56,0.2,"TLP",0.25
"24913",0.44885,56,0.2,"TLP",0.3
"24914",0.497792857142857,56,0.2,"TLP",0.35
"24915",0.545792857142857,56,0.2,"TLP",0.4
"24916",0.593364285714286,56,0.2,"TLP",0.45
"24917",0.641221428571429,56,0.2,"TLP",0.5
"24918",0.689389285714286,56,0.2,"TLP",0.55
"24919",0.736832142857143,56,0.2,"TLP",0.6
"24920",0.783585714285714,56,0.2,"TLP",0.65
"24921",0.828292857142857,56,0.2,"TLP",0.7
"24922",0.871839285714286,56,0.2,"TLP",0.75
"24923",0.912989285714286,56,0.2,"TLP",0.8
"24924",0.949828571428571,56,0.2,"TLP",0.85
"24925",0.979664285714286,56,0.2,"TLP",0.9
"24926",0.996646428571429,56,0.2,"TLP",0.95
"24927",1,56,0.2,"TLP",1
"24928",0.0444214285714286,56,0.63,"TLP",0.01
"24929",0.0874857142857143,56,0.63,"TLP",0.05
"24930",0.137432142857143,56,0.63,"TLP",0.1
"24931",0.187889285714286,56,0.63,"TLP",0.15
"24932",0.236942857142857,56,0.63,"TLP",0.2
"24933",0.287103571428571,56,0.63,"TLP",0.25
"24934",0.336578571428571,56,0.63,"TLP",0.3
"24935",0.386114285714286,56,0.63,"TLP",0.35
"24936",0.436639285714286,56,0.63,"TLP",0.4
"24937",0.486517857142857,56,0.63,"TLP",0.45
"24938",0.536182142857143,56,0.63,"TLP",0.5
"24939",0.585821428571429,56,0.63,"TLP",0.55
"24940",0.635796428571429,56,0.63,"TLP",0.6
"24941",0.686221428571429,56,0.63,"TLP",0.65
"24942",0.735557142857143,56,0.63,"TLP",0.7
"24943",0.785139285714286,56,0.63,"TLP",0.75
"24944",0.833871428571429,56,0.63,"TLP",0.8
"24945",0.88335,56,0.63,"TLP",0.85
"24946",0.931553571428571,56,0.63,"TLP",0.9
"24947",0.976546428571429,56,0.63,"TLP",0.95
"24948",1,56,0.63,"TLP",1
"24949",0.0335571428571429,56,0.8,"TLP",0.01
"24950",0.0740321428571429,56,0.8,"TLP",0.05
"24951",0.123603571428571,56,0.8,"TLP",0.1
"24952",0.173317857142857,56,0.8,"TLP",0.15
"24953",0.223596428571429,56,0.8,"TLP",0.2
"24954",0.273146428571429,56,0.8,"TLP",0.25
"24955",0.323446428571429,56,0.8,"TLP",0.3
"24956",0.373289285714286,56,0.8,"TLP",0.35
"24957",0.423053571428571,56,0.8,"TLP",0.4
"24958",0.472771428571429,56,0.8,"TLP",0.45
"24959",0.523757142857143,56,0.8,"TLP",0.5
"24960",0.573353571428571,56,0.8,"TLP",0.55
"24961",0.6225,56,0.8,"TLP",0.6
"24962",0.673260714285714,56,0.8,"TLP",0.65
"24963",0.7219,56,0.8,"TLP",0.7
"24964",0.772917857142857,56,0.8,"TLP",0.75
"24965",0.821710714285714,56,0.8,"TLP",0.8
"24966",0.871610714285714,56,0.8,"TLP",0.85
"24967",0.920860714285714,56,0.8,"TLP",0.9
"24968",0.968728571428571,56,0.8,"TLP",0.95
"24969",1,56,0.8,"TLP",1
"24970",0.0182785714285714,56,1,"TLP",0.01
"24971",0.0577964285714286,56,1,"TLP",0.05
"24972",0.10855,56,1,"TLP",0.1
"24973",0.158553571428571,56,1,"TLP",0.15
"24974",0.208328571428571,56,1,"TLP",0.2
"24975",0.258271428571429,56,1,"TLP",0.25
"24976",0.308267857142857,56,1,"TLP",0.3
"24977",0.357964285714286,56,1,"TLP",0.35
"24978",0.408446428571429,56,1,"TLP",0.4
"24979",0.458314285714286,56,1,"TLP",0.45
"24980",0.508532142857143,56,1,"TLP",0.5
"24981",0.558053571428571,56,1,"TLP",0.55
"24982",0.608057142857143,56,1,"TLP",0.6
"24983",0.657992857142857,56,1,"TLP",0.65
"24984",0.707942857142857,56,1,"TLP",0.7
"24985",0.758135714285714,56,1,"TLP",0.75
"24986",0.808110714285714,56,1,"TLP",0.8
"24987",0.857785714285714,56,1,"TLP",0.85
"24988",0.907875,56,1,"TLP",0.9
"24989",0.958417857142857,56,1,"TLP",0.95
"24990",1,56,1,"TLP",1
"24991",0.105075,80,0.01,"TLP",0.01
"24992",0.4114,80,0.01,"TLP",0.05
"24993",0.6351475,80,0.01,"TLP",0.1
"24994",0.766245,80,0.01,"TLP",0.15
"24995",0.8440675,80,0.01,"TLP",0.2
"24996",0.8926825,80,0.01,"TLP",0.25
"24997",0.9254925,80,0.01,"TLP",0.3
"24998",0.9474425,80,0.01,"TLP",0.35
"24999",0.962255,80,0.01,"TLP",0.4
"25000",0.97292,80,0.01,"TLP",0.45
"25001",0.9804925,80,0.01,"TLP",0.5
"25002",0.986255,80,0.01,"TLP",0.55
"25003",0.9906,80,0.01,"TLP",0.6
"25004",0.99352,80,0.01,"TLP",0.65
"25005",0.9957875,80,0.01,"TLP",0.7
"25006",0.9973975,80,0.01,"TLP",0.75
"25007",0.9983675,80,0.01,"TLP",0.8
"25008",0.9991675,80,0.01,"TLP",0.85
"25009",0.999655,80,0.01,"TLP",0.9
"25010",0.9998775,80,0.01,"TLP",0.95
"25011",0.99998,80,0.01,"TLP",1
"25012",0.07423,80,0.2,"TLP",0.01
"25013",0.1571675,80,0.2,"TLP",0.05
"25014",0.2088,80,0.2,"TLP",0.1
"25015",0.2591025,80,0.2,"TLP",0.15
"25016",0.3087,80,0.2,"TLP",0.2
"25017",0.35789,80,0.2,"TLP",0.25
"25018",0.407875,80,0.2,"TLP",0.3
"25019",0.4570075,80,0.2,"TLP",0.35
"25020",0.506375,80,0.2,"TLP",0.4
"25021",0.5552525,80,0.2,"TLP",0.45
"25022",0.6041925,80,0.2,"TLP",0.5
"25023",0.6526775,80,0.2,"TLP",0.55
"25024",0.7017475,80,0.2,"TLP",0.6
"25025",0.7490375,80,0.2,"TLP",0.65
"25026",0.7964225,80,0.2,"TLP",0.7
"25027",0.842975,80,0.2,"TLP",0.75
"25028",0.8883075,80,0.2,"TLP",0.8
"25029",0.931335,80,0.2,"TLP",0.85
"25030",0.96835,80,0.2,"TLP",0.9
"25031",0.993755,80,0.2,"TLP",0.95
"25032",1,80,0.2,"TLP",1
"25033",0.035865,80,0.63,"TLP",0.01
"25034",0.0763575,80,0.63,"TLP",0.05
"25035",0.1264375,80,0.63,"TLP",0.1
"25036",0.176185,80,0.63,"TLP",0.15
"25037",0.226225,80,0.63,"TLP",0.2
"25038",0.2761325,80,0.63,"TLP",0.25
"25039",0.325785,80,0.63,"TLP",0.3
"25040",0.3757075,80,0.63,"TLP",0.35
"25041",0.4256775,80,0.63,"TLP",0.4
"25042",0.4754975,80,0.63,"TLP",0.45
"25043",0.525795,80,0.63,"TLP",0.5
"25044",0.5757625,80,0.63,"TLP",0.55
"25045",0.62586,80,0.63,"TLP",0.6
"25046",0.675235,80,0.63,"TLP",0.65
"25047",0.72551,80,0.63,"TLP",0.7
"25048",0.7753875,80,0.63,"TLP",0.75
"25049",0.8245425,80,0.63,"TLP",0.8
"25050",0.8740975,80,0.63,"TLP",0.85
"25051",0.923095,80,0.63,"TLP",0.9
"25052",0.97084,80,0.63,"TLP",0.95
"25053",1,80,0.63,"TLP",1
"25054",0.02675,80,0.8,"TLP",0.01
"25055",0.06658,80,0.8,"TLP",0.05
"25056",0.116725,80,0.8,"TLP",0.1
"25057",0.1666725,80,0.8,"TLP",0.15
"25058",0.2160925,80,0.8,"TLP",0.2
"25059",0.266445,80,0.8,"TLP",0.25
"25060",0.31599,80,0.8,"TLP",0.3
"25061",0.36626,80,0.8,"TLP",0.35
"25062",0.4159625,80,0.8,"TLP",0.4
"25063",0.4658575,80,0.8,"TLP",0.45
"25064",0.5162,80,0.8,"TLP",0.5
"25065",0.5661175,80,0.8,"TLP",0.55
"25066",0.616275,80,0.8,"TLP",0.6
"25067",0.6661275,80,0.8,"TLP",0.65
"25068",0.71546,80,0.8,"TLP",0.7
"25069",0.7656925,80,0.8,"TLP",0.75
"25070",0.815565,80,0.8,"TLP",0.8
"25071",0.8656775,80,0.8,"TLP",0.85
"25072",0.91522,80,0.8,"TLP",0.9
"25073",0.96382,80,0.8,"TLP",0.95
"25074",1,80,0.8,"TLP",1
"25075",0.014315,80,1,"TLP",0.01
"25076",0.055835,80,1,"TLP",0.05
"25077",0.1059575,80,1,"TLP",0.1
"25078",0.1559525,80,1,"TLP",0.15
"25079",0.2058575,80,1,"TLP",0.2
"25080",0.2559,80,1,"TLP",0.25
"25081",0.3057475,80,1,"TLP",0.3
"25082",0.35551,80,1,"TLP",0.35
"25083",0.4058675,80,1,"TLP",0.4
"25084",0.4561625,80,1,"TLP",0.45
"25085",0.505745,80,1,"TLP",0.5
"25086",0.5553825,80,1,"TLP",0.55
"25087",0.6056475,80,1,"TLP",0.6
"25088",0.655365,80,1,"TLP",0.65
"25089",0.7056625,80,1,"TLP",0.7
"25090",0.7555675,80,1,"TLP",0.75
"25091",0.8051225,80,1,"TLP",0.8
"25092",0.855775,80,1,"TLP",0.85
"25093",0.9053675,80,1,"TLP",0.9
"25094",0.9555375,80,1,"TLP",0.95
"25095",1,80,1,"TLP",1
"25096",0.102637254901961,102,0.01,"TLP",0.01
"25097",0.404117647058824,102,0.01,"TLP",0.05
"25098",0.62286862745098,102,0.01,"TLP",0.1
"25099",0.748409803921569,102,0.01,"TLP",0.15
"25100",0.826025490196078,102,0.01,"TLP",0.2
"25101",0.87516862745098,102,0.01,"TLP",0.25
"25102",0.909476470588235,102,0.01,"TLP",0.3
"25103",0.933782352941177,102,0.01,"TLP",0.35
"25104",0.950927450980392,102,0.01,"TLP",0.4
"25105",0.963676470588235,102,0.01,"TLP",0.45
"25106",0.97353137254902,102,0.01,"TLP",0.5
"25107",0.980443137254902,102,0.01,"TLP",0.55
"25108",0.986562745098039,102,0.01,"TLP",0.6
"25109",0.990825490196078,102,0.01,"TLP",0.65
"25110",0.993837254901961,102,0.01,"TLP",0.7
"25111",0.996164705882353,102,0.01,"TLP",0.75
"25112",0.997935294117647,102,0.01,"TLP",0.8
"25113",0.998850980392157,102,0.01,"TLP",0.85
"25114",0.999527450980392,102,0.01,"TLP",0.9
"25115",0.999860784313725,102,0.01,"TLP",0.95
"25116",0.999966666666667,102,0.01,"TLP",1
"25117",0.0666411764705882,102,0.2,"TLP",0.01
"25118",0.136501960784314,102,0.2,"TLP",0.05
"25119",0.186662745098039,102,0.2,"TLP",0.1
"25120",0.236664705882353,102,0.2,"TLP",0.15
"25121",0.286709803921569,102,0.2,"TLP",0.2
"25122",0.336482352941176,102,0.2,"TLP",0.25
"25123",0.385801960784314,102,0.2,"TLP",0.3
"25124",0.435319607843137,102,0.2,"TLP",0.35
"25125",0.4847,102,0.2,"TLP",0.4
"25126",0.534701960784314,102,0.2,"TLP",0.45
"25127",0.583762745098039,102,0.2,"TLP",0.5
"25128",0.633086274509804,102,0.2,"TLP",0.55
"25129",0.682209803921569,102,0.2,"TLP",0.6
"25130",0.730607843137255,102,0.2,"TLP",0.65
"25131",0.779005882352941,102,0.2,"TLP",0.7
"25132",0.826650980392157,102,0.2,"TLP",0.75
"25133",0.87358431372549,102,0.2,"TLP",0.8
"25134",0.918796078431373,102,0.2,"TLP",0.85
"25135",0.960009803921569,102,0.2,"TLP",0.9
"25136",0.990980392156863,102,0.2,"TLP",0.95
"25137",1,102,0.2,"TLP",1
"25138",0.0304627450980392,102,0.63,"TLP",0.01
"25139",0.0709294117647059,102,0.63,"TLP",0.05
"25140",0.120433333333333,102,0.63,"TLP",0.1
"25141",0.170572549019608,102,0.63,"TLP",0.15
"25142",0.220852941176471,102,0.63,"TLP",0.2
"25143",0.27043137254902,102,0.63,"TLP",0.25
"25144",0.32056862745098,102,0.63,"TLP",0.3
"25145",0.370321568627451,102,0.63,"TLP",0.35
"25146",0.420329411764706,102,0.63,"TLP",0.4
"25147",0.470623529411765,102,0.63,"TLP",0.45
"25148",0.520117647058824,102,0.63,"TLP",0.5
"25149",0.570098039215686,102,0.63,"TLP",0.55
"25150",0.620529411764706,102,0.63,"TLP",0.6
"25151",0.669680392156863,102,0.63,"TLP",0.65
"25152",0.719933333333333,102,0.63,"TLP",0.7
"25153",0.770005882352941,102,0.63,"TLP",0.75
"25154",0.819343137254902,102,0.63,"TLP",0.8
"25155",0.86926862745098,102,0.63,"TLP",0.85
"25156",0.918729411764706,102,0.63,"TLP",0.9
"25157",0.967117647058824,102,0.63,"TLP",0.95
"25158",1,102,0.63,"TLP",1
"25159",0.0227137254901961,102,0.8,"TLP",0.01
"25160",0.063243137254902,102,0.8,"TLP",0.05
"25161",0.112780392156863,102,0.8,"TLP",0.1
"25162",0.163037254901961,102,0.8,"TLP",0.15
"25163",0.2129,102,0.8,"TLP",0.2
"25164",0.263009803921569,102,0.8,"TLP",0.25
"25165",0.312590196078431,102,0.8,"TLP",0.3
"25166",0.363198039215686,102,0.8,"TLP",0.35
"25167",0.412923529411765,102,0.8,"TLP",0.4
"25168",0.462754901960784,102,0.8,"TLP",0.45
"25169",0.5126,102,0.8,"TLP",0.5
"25170",0.562450980392157,102,0.8,"TLP",0.55
"25171",0.612854901960784,102,0.8,"TLP",0.6
"25172",0.662652941176471,102,0.8,"TLP",0.65
"25173",0.712635294117647,102,0.8,"TLP",0.7
"25174",0.762617647058824,102,0.8,"TLP",0.75
"25175",0.812352941176471,102,0.8,"TLP",0.8
"25176",0.862374509803922,102,0.8,"TLP",0.85
"25177",0.912082352941176,102,0.8,"TLP",0.9
"25178",0.961325490196078,102,0.8,"TLP",0.95
"25179",1,102,0.8,"TLP",1
"25180",0.0135725490196078,102,1,"TLP",0.01
"25181",0.054556862745098,102,1,"TLP",0.05
"25182",0.104588235294118,102,1,"TLP",0.1
"25183",0.154888235294118,102,1,"TLP",0.15
"25184",0.204401960784314,102,1,"TLP",0.2
"25185",0.2546,102,1,"TLP",0.25
"25186",0.304666666666667,102,1,"TLP",0.3
"25187",0.354798039215686,102,1,"TLP",0.35
"25188",0.40441568627451,102,1,"TLP",0.4
"25189",0.454249019607843,102,1,"TLP",0.45
"25190",0.504201960784314,102,1,"TLP",0.5
"25191",0.554780392156863,102,1,"TLP",0.55
"25192",0.604188235294118,102,1,"TLP",0.6
"25193",0.654576470588235,102,1,"TLP",0.65
"25194",0.704343137254902,102,1,"TLP",0.7
"25195",0.754127450980392,102,1,"TLP",0.75
"25196",0.8044,102,1,"TLP",0.8
"25197",0.854092156862745,102,1,"TLP",0.85
"25198",0.904358823529412,102,1,"TLP",0.9
"25199",0.954274509803922,102,1,"TLP",0.95
"25200",1,102,1,"TLP",1
"25201",0.1,10,0.01,"TLP",0.01
"25202",0.43884,10,0.01,"TLP",0.05
"25203",0.67458,10,0.01,"TLP",0.1
"25204",0.8111,10,0.01,"TLP",0.15
"25205",0.8882,10,0.01,"TLP",0.2
"25206",0.93196,10,0.01,"TLP",0.25
"25207",0.95684,10,0.01,"TLP",0.3
"25208",0.97202,10,0.01,"TLP",0.35
"25209",0.98206,10,0.01,"TLP",0.4
"25210",0.98732,10,0.01,"TLP",0.45
"25211",0.99178,10,0.01,"TLP",0.5
"25212",0.99378,10,0.01,"TLP",0.55
"25213",0.996,10,0.01,"TLP",0.6
"25214",0.99716,10,0.01,"TLP",0.65
"25215",0.99814,10,0.01,"TLP",0.7
"25216",0.99848,10,0.01,"TLP",0.75
"25217",0.99926,10,0.01,"TLP",0.8
"25218",0.9994,10,0.01,"TLP",0.85
"25219",0.99938,10,0.01,"TLP",0.9
"25220",0.99958,10,0.01,"TLP",0.95
"25221",0.9998,10,0.01,"TLP",1
"25222",0.10002,10,0.2,"TLP",0.01
"25223",0.38494,10,0.2,"TLP",0.05
"25224",0.55254,10,0.2,"TLP",0.1
"25225",0.65164,10,0.2,"TLP",0.15
"25226",0.72004,10,0.2,"TLP",0.2
"25227",0.76528,10,0.2,"TLP",0.25
"25228",0.80714,10,0.2,"TLP",0.3
"25229",0.84086,10,0.2,"TLP",0.35
"25230",0.86658,10,0.2,"TLP",0.4
"25231",0.89476,10,0.2,"TLP",0.45
"25232",0.91664,10,0.2,"TLP",0.5
"25233",0.9353,10,0.2,"TLP",0.55
"25234",0.9525,10,0.2,"TLP",0.6
"25235",0.96716,10,0.2,"TLP",0.65
"25236",0.97874,10,0.2,"TLP",0.7
"25237",0.9872,10,0.2,"TLP",0.75
"25238",0.99234,10,0.2,"TLP",0.8
"25239",0.99708,10,0.2,"TLP",0.85
"25240",0.99864,10,0.2,"TLP",0.9
"25241",0.99984,10,0.2,"TLP",0.95
"25242",1,10,0.2,"TLP",1
"25243",0.1,10,0.63,"TLP",0.01
"25244",0.22974,10,0.63,"TLP",0.05
"25245",0.29032,10,0.63,"TLP",0.1
"25246",0.3386,10,0.63,"TLP",0.15
"25247",0.38778,10,0.63,"TLP",0.2
"25248",0.4364,10,0.63,"TLP",0.25
"25249",0.48302,10,0.63,"TLP",0.3
"25250",0.5321,10,0.63,"TLP",0.35
"25251",0.58064,10,0.63,"TLP",0.4
"25252",0.62826,10,0.63,"TLP",0.45
"25253",0.67482,10,0.63,"TLP",0.5
"25254",0.72124,10,0.63,"TLP",0.55
"25255",0.7642,10,0.63,"TLP",0.6
"25256",0.81126,10,0.63,"TLP",0.65
"25257",0.85468,10,0.63,"TLP",0.7
"25258",0.89722,10,0.63,"TLP",0.75
"25259",0.93212,10,0.63,"TLP",0.8
"25260",0.96572,10,0.63,"TLP",0.85
"25261",0.98936,10,0.63,"TLP",0.9
"25262",0.9992,10,0.63,"TLP",0.95
"25263",1,10,0.63,"TLP",1
"25264",0.1,10,0.8,"TLP",0.01
"25265",0.17638,10,0.8,"TLP",0.05
"25266",0.22398,10,0.8,"TLP",0.1
"25267",0.2768,10,0.8,"TLP",0.15
"25268",0.32288,10,0.8,"TLP",0.2
"25269",0.37486,10,0.8,"TLP",0.25
"25270",0.42192,10,0.8,"TLP",0.3
"25271",0.47358,10,0.8,"TLP",0.35
"25272",0.5203,10,0.8,"TLP",0.4
"25273",0.56738,10,0.8,"TLP",0.45
"25274",0.61618,10,0.8,"TLP",0.5
"25275",0.66552,10,0.8,"TLP",0.55
"25276",0.71092,10,0.8,"TLP",0.6
"25277",0.7611,10,0.8,"TLP",0.65
"25278",0.80908,10,0.8,"TLP",0.7
"25279",0.85464,10,0.8,"TLP",0.75
"25280",0.89906,10,0.8,"TLP",0.8
"25281",0.93986,10,0.8,"TLP",0.85
"25282",0.97692,10,0.8,"TLP",0.9
"25283",0.99866,10,0.8,"TLP",0.95
"25284",1,10,0.8,"TLP",1
"25285",0.1,10,1,"TLP",0.01
"25286",0.10166,10,1,"TLP",0.05
"25287",0.13676,10,1,"TLP",0.1
"25288",0.20278,10,1,"TLP",0.15
"25289",0.24056,10,1,"TLP",0.2
"25290",0.30168,10,1,"TLP",0.25
"25291",0.34448,10,1,"TLP",0.3
"25292",0.39912,10,1,"TLP",0.35
"25293",0.44548,10,1,"TLP",0.4
"25294",0.4967,10,1,"TLP",0.45
"25295",0.54486,10,1,"TLP",0.5
"25296",0.5956,10,1,"TLP",0.55
"25297",0.64564,10,1,"TLP",0.6
"25298",0.69552,10,1,"TLP",0.65
"25299",0.74514,10,1,"TLP",0.7
"25300",0.7945,10,1,"TLP",0.75
"25301",0.84344,10,1,"TLP",0.8
"25302",0.89464,10,1,"TLP",0.85
"25303",0.94558,10,1,"TLP",0.9
"25304",0.99764,10,1,"TLP",0.95
"25305",1,10,1,"TLP",1
"25306",0.0993933333333333,30,0.01,"TLP",0.01
"25307",0.423373333333333,30,0.01,"TLP",0.05
"25308",0.660693333333333,30,0.01,"TLP",0.1
"25309",0.79432,30,0.01,"TLP",0.15
"25310",0.874606666666667,30,0.01,"TLP",0.2
"25311",0.921946666666667,30,0.01,"TLP",0.25
"25312",0.950186666666667,30,0.01,"TLP",0.3
"25313",0.96734,30,0.01,"TLP",0.35
"25314",0.97824,30,0.01,"TLP",0.4
"25315",0.985766666666667,30,0.01,"TLP",0.45
"25316",0.990466666666667,30,0.01,"TLP",0.5
"25317",0.993,30,0.01,"TLP",0.55
"25318",0.995406666666667,30,0.01,"TLP",0.6
"25319",0.99688,30,0.01,"TLP",0.65
"25320",0.997886666666667,30,0.01,"TLP",0.7
"25321",0.998573333333333,30,0.01,"TLP",0.75
"25322",0.999006666666667,30,0.01,"TLP",0.8
"25323",0.999473333333333,30,0.01,"TLP",0.85
"25324",0.999773333333333,30,0.01,"TLP",0.9
"25325",0.99984,30,0.01,"TLP",0.95
"25326",0.999926666666667,30,0.01,"TLP",1
"25327",0.0894666666666667,30,0.2,"TLP",0.01
"25328",0.264246666666667,30,0.2,"TLP",0.05
"25329",0.353633333333333,30,0.2,"TLP",0.1
"25330",0.408846666666667,30,0.2,"TLP",0.15
"25331",0.458806666666667,30,0.2,"TLP",0.2
"25332",0.505533333333333,30,0.2,"TLP",0.25
"25333",0.551166666666667,30,0.2,"TLP",0.3
"25334",0.59816,30,0.2,"TLP",0.35
"25335",0.644273333333333,30,0.2,"TLP",0.4
"25336",0.68896,30,0.2,"TLP",0.45
"25337",0.732673333333333,30,0.2,"TLP",0.5
"25338",0.775866666666667,30,0.2,"TLP",0.55
"25339",0.816353333333333,30,0.2,"TLP",0.6
"25340",0.856446666666667,30,0.2,"TLP",0.65
"25341",0.893366666666667,30,0.2,"TLP",0.7
"25342",0.927706666666667,30,0.2,"TLP",0.75
"25343",0.955833333333333,30,0.2,"TLP",0.8
"25344",0.978073333333333,30,0.2,"TLP",0.85
"25345",0.992306666666667,30,0.2,"TLP",0.9
"25346",0.998933333333333,30,0.2,"TLP",0.95
"25347",0.999993333333333,30,0.2,"TLP",1
"25348",0.06288,30,0.63,"TLP",0.01
"25349",0.118293333333333,30,0.63,"TLP",0.05
"25350",0.168433333333333,30,0.63,"TLP",0.1
"25351",0.217446666666667,30,0.63,"TLP",0.15
"25352",0.267653333333333,30,0.63,"TLP",0.2
"25353",0.31844,30,0.63,"TLP",0.25
"25354",0.367986666666667,30,0.63,"TLP",0.3
"25355",0.41744,30,0.63,"TLP",0.35
"25356",0.466493333333333,30,0.63,"TLP",0.4
"25357",0.51674,30,0.63,"TLP",0.45
"25358",0.566033333333333,30,0.63,"TLP",0.5
"25359",0.614533333333333,30,0.63,"TLP",0.55
"25360",0.664373333333333,30,0.63,"TLP",0.6
"25361",0.71412,30,0.63,"TLP",0.65
"25362",0.763113333333333,30,0.63,"TLP",0.7
"25363",0.81156,30,0.63,"TLP",0.75
"25364",0.859653333333333,30,0.63,"TLP",0.8
"25365",0.905706666666667,30,0.63,"TLP",0.85
"25366",0.950386666666667,30,0.63,"TLP",0.9
"25367",0.987933333333333,30,0.63,"TLP",0.95
"25368",1,30,0.63,"TLP",1
"25369",0.0504933333333333,30,0.8,"TLP",0.01
"25370",0.0938533333333333,30,0.8,"TLP",0.05
"25371",0.143546666666667,30,0.8,"TLP",0.1
"25372",0.193726666666667,30,0.8,"TLP",0.15
"25373",0.24332,30,0.8,"TLP",0.2
"25374",0.292886666666667,30,0.8,"TLP",0.25
"25375",0.343186666666667,30,0.8,"TLP",0.3
"25376",0.39286,30,0.8,"TLP",0.35
"25377",0.44288,30,0.8,"TLP",0.4
"25378",0.491953333333333,30,0.8,"TLP",0.45
"25379",0.542086666666667,30,0.8,"TLP",0.5
"25380",0.59202,30,0.8,"TLP",0.55
"25381",0.641326666666667,30,0.8,"TLP",0.6
"25382",0.691973333333333,30,0.8,"TLP",0.65
"25383",0.741046666666667,30,0.8,"TLP",0.7
"25384",0.790886666666667,30,0.8,"TLP",0.75
"25385",0.839146666666667,30,0.8,"TLP",0.8
"25386",0.887666666666667,30,0.8,"TLP",0.85
"25387",0.936013333333333,30,0.8,"TLP",0.9
"25388",0.979806666666667,30,0.8,"TLP",0.95
"25389",1,30,0.8,"TLP",1
"25390",0.0333333333333333,30,1,"TLP",0.01
"25391",0.0679266666666667,30,1,"TLP",0.05
"25392",0.1141,30,1,"TLP",0.1
"25393",0.166266666666667,30,1,"TLP",0.15
"25394",0.21518,30,1,"TLP",0.2
"25395",0.266206666666667,30,1,"TLP",0.25
"25396",0.315666666666667,30,1,"TLP",0.3
"25397",0.365613333333333,30,1,"TLP",0.35
"25398",0.415086666666667,30,1,"TLP",0.4
"25399",0.46572,30,1,"TLP",0.45
"25400",0.51496,30,1,"TLP",0.5
"25401",0.56512,30,1,"TLP",0.55
"25402",0.614613333333333,30,1,"TLP",0.6
"25403",0.66454,30,1,"TLP",0.65
"25404",0.714986666666667,30,1,"TLP",0.7
"25405",0.764913333333333,30,1,"TLP",0.75
"25406",0.814206666666667,30,1,"TLP",0.8
"25407",0.86404,30,1,"TLP",0.85
"25408",0.915126666666667,30,1,"TLP",0.9
"25409",0.96414,30,1,"TLP",0.95
"25410",1,30,1,"TLP",1
"25411",0.102317857142857,56,0.01,"TLP",0.01
"25412",0.417114285714286,56,0.01,"TLP",0.05
"25413",0.648267857142857,56,0.01,"TLP",0.1
"25414",0.781864285714286,56,0.01,"TLP",0.15
"25415",0.860478571428571,56,0.01,"TLP",0.2
"25416",0.909903571428571,56,0.01,"TLP",0.25
"25417",0.939896428571429,56,0.01,"TLP",0.3
"25418",0.959764285714286,56,0.01,"TLP",0.35
"25419",0.972092857142857,56,0.01,"TLP",0.4
"25420",0.980392857142857,56,0.01,"TLP",0.45
"25421",0.986778571428571,56,0.01,"TLP",0.5
"25422",0.990446428571429,56,0.01,"TLP",0.55
"25423",0.993521428571429,56,0.01,"TLP",0.6
"25424",0.995617857142857,56,0.01,"TLP",0.65
"25425",0.99695,56,0.01,"TLP",0.7
"25426",0.9982,56,0.01,"TLP",0.75
"25427",0.998764285714286,56,0.01,"TLP",0.8
"25428",0.9994,56,0.01,"TLP",0.85
"25429",0.999692857142857,56,0.01,"TLP",0.9
"25430",0.999857142857143,56,0.01,"TLP",0.95
"25431",0.999946428571429,56,0.01,"TLP",1
"25432",0.0811071428571428,56,0.2,"TLP",0.01
"25433",0.19275,56,0.2,"TLP",0.05
"25434",0.251814285714286,56,0.2,"TLP",0.1
